^SAMPLE = GSM528851
!Sample_title = Control-22
!Sample_geo_accession = GSM528851
!Sample_status = Public on Mar 31 2010
!Sample_submission_date = Mar 30 2010
!Sample_last_update_date = Aug 12 2022
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = prefrontal cortex
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = brain region: BA46
!Sample_characteristics_ch1 = stage of illness [short doi=<5 yrs; intermediate doi=7-18yrs; long doi=>28 yrs]: intermediate duration of illness - control
!Sample_characteristics_ch1 = Sex: F
!Sample_characteristics_ch1 = age: 66
!Sample_characteristics_ch1 = tissue ph: 6.37
!Sample_characteristics_ch1 = pmi (hrs): 43
!Sample_characteristics_ch1 = type of drug: NA
!Sample_characteristics_ch1 = drug dose (chlorpromazine equivalents): NA
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was extracted from the prefrontal cortex (Brodmann Area 46; 100 mg; left hemisphere) from all subjects as described previously (Desplats et al., 2006).  RNA quantification was determined by spectrophotometer readings, and quality by Agilent Bioanalyzer scans.  RNA integrity (RIN) numbers were not available at the time of RNA extraction, but Bioanalyzer traces of each RNA sample showed no evidence for degradation products.  RNA samples were amplified, biotin-labeled and then hybridized to the Human Genome U133 Plus 2.0 array using standard Affymetrix protocol as described in Lockhart et al, 1996.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotin-labeled
!Sample_hyb_protocol = Samples were hybridized to the Human Genome U133 Plus 2.0 array using standard Affymetrix protocol as described in Lockhart et al, 1996.
!Sample_scan_protocol = Chips were scanned using the Affymetrix ScanArray 3000 using default settings and a target intensity of 250 for scaling.
!Sample_description = ID# from Supplementary Table 3 of PMID 18778695:
!Sample_description = Ic14
!Sample_data_processing = RNA expression data from schizophrenic subjects and their matched controls were normalized using dChip (DNA-Chip Analyzer), a statistical model for the probe-level data which gives model-based estimates for gene expression indices (Li and Hung Wong 2001) and subjected to a batch adjustment normalization to allow for comparisons among all three cohorts (Johnson et al., 2007).  Data were filtered to exclude those transcripts that were not present in at least one of the RNA samples, those with redundant probeset IDs (retaining those with the highest p-value for hybridization) and those showing the lowest variation; a list of 14,438 probesets remained for statistical testing. Sample data tables include only probesets that gave a "Present" call in at least one sample.
!Sample_platform_id = GPL570
!Sample_contact_name = Elizabeth,A.,Thomas
!Sample_contact_department = Molecular Biology
!Sample_contact_institute = The Scripps Research Institute
!Sample_contact_address = 10550 N. Torrey Pines Rd
!Sample_contact_city = La Jolla
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 92037
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM528nnn/GSM528851/suppl/GSM528851.CEL.gz
!Sample_series_id = GSE21138
!Sample_data_row_count = 30061
#ID_REF = 
#VALUE = dChip normalized
!sample_table_begin
ID_REF	VALUE
201847_at	8.8977
201850_at	5.4706
201852_x_at	4.4919
201854_s_at	8.6399
201856_s_at	8.3209
201858_s_at	7.746
201859_at	9.1774
201860_s_at	7.0951
201865_x_at	10.1166
201866_s_at	8.443
201867_s_at	6.3441
201868_s_at	5.283
201869_s_at	6.1826
201873_s_at	8.556
201874_at	7.8893
201876_at	10.2842
201879_at	8.2657
201882_x_at	5.1957
201884_at	4.79
201887_at	7.3869
201888_s_at	4.5663
201890_at	3.1724
201893_x_at	8.707
201894_s_at	8.4475
201901_s_at	10.428
201902_s_at	4.9331
201904_s_at	7.6778
201905_s_at	6.3125
201906_s_at	7.701
201907_x_at	6.3166
201910_at	8.4477
201915_at	7.4946
201917_s_at	9.0576
201918_at	9.2191
201923_at	7.8456
201924_at	8.7354
201925_s_at	7.1796
201926_s_at	6.3148
201927_s_at	8.1362
201932_at	8.4015
201935_s_at	10.3123
201940_at	7.99
201942_s_at	5.3627
201943_s_at	6.4353
201945_at	6.5117
201946_s_at	9.144
201948_at	7.4332
201949_x_at	9.6196
201950_x_at	9.5338
201951_at	9.4656
201957_at	8.4213
201958_s_at	4.1692
201959_s_at	11.0549
201961_s_at	7.9826
201962_s_at	9.5368
201964_at	8.3787
201965_s_at	7.4038
201971_s_at	10.4209
201974_s_at	5.6432
201976_s_at	9.6581
201977_s_at	7.0155
201978_s_at	7.0301
201982_s_at	3.8077
201983_s_at	8.3598
201984_s_at	5.9034
201986_at	9.5147
201987_at	9.6545
201991_s_at	11.1861
201992_s_at	8.2563
201993_x_at	10.8467
201996_s_at	7.8236
201998_at	8.2208
202003_s_at	8.2021
202005_at	5.7802
202007_at	4.2629
202008_s_at	5.7739
202009_at	7.7028
202011_at	10.1092
202014_at	6.9956
202017_at	8.6032
202019_s_at	8.779
202023_at	6.7101
202024_at	8.8777
202027_at	9.5551
202030_at	7.941
202034_x_at	9.4456
202035_s_at	5.1814
202036_s_at	5.1302
202037_s_at	7.0899
202040_s_at	8.111
202044_at	4.6663
202045_s_at	7.6485
202046_s_at	5.4426
202047_s_at	11.3763
202050_s_at	8.4958
202052_s_at	5.6126
202055_at	8.0868
202056_at	8.2455
202058_s_at	7.3324
202062_s_at	7.1241
202065_s_at	6.3132
202067_s_at	6.0308
202068_s_at	7.5171
202069_s_at	9.3519
202071_at	9.3709
202072_at	6.8034
202075_s_at	8.4101
202080_s_at	9.4111
202081_at	8.328
202082_s_at	8.6417
202083_s_at	7.6956
202085_at	8.3061
202087_s_at	9.4249
202091_at	5.2865
202095_s_at	3.8086
202096_s_at	6.338
202101_s_at	9.1387
202107_s_at	5.0686
202111_at	4.8134
202112_at	8.0403
202118_s_at	7.4167
202119_s_at	8.2021
202122_s_at	7.1072
202123_s_at	8.2122
202124_s_at	9.3886
202127_at	7.4797
202129_s_at	6.7963
202130_at	8.9348
202131_s_at	7.4025
202133_at	7.6602
202134_s_at	4.7756
202136_at	10.9802
202137_s_at	7.9086
202139_at	7.6743
202143_s_at	9.0435
202146_at	8.3155
202148_s_at	7.3243
202149_at	7.8511
202150_s_at	6.853
202156_s_at	9.7945
202157_s_at	11.4178
202158_s_at	8.8329
202163_s_at	7.8177
202166_s_at	8.6602
202171_at	8.4559
202172_at	8.3211
202173_s_at	7.8885
202174_s_at	8.9658
202177_at	7.7986
202180_s_at	7.0664
202181_at	8.1341
202185_at	7.5284
202186_x_at	4.5725
202189_x_at	7.6669
202191_s_at	11.5814
202193_at	5.9328
202195_s_at	5.8819
202201_at	8.016
202202_s_at	6.7026
202203_s_at	8.5917
202204_s_at	7.3179
202205_at	5.7632
202206_at	9.0189
202207_at	9.4587
202211_at	7.3991
202213_s_at	7.5613
202218_s_at	7.7308
202221_s_at	6.1473
202222_s_at	4.705
202223_at	6.5916
202226_s_at	7.7546
202229_s_at	6.984
202234_s_at	6.6386
202235_at	5.9517
202236_s_at	9.2034
202237_at	6.3101
202238_s_at	5.2953
202239_at	6.8962
202241_at	7.843
202246_s_at	7.5805
202248_at	6.0684
202251_at	6.6147
202252_at	8.2734
202255_s_at	9.5551
202258_s_at	8.2857
202259_s_at	8.1266
202262_x_at	7.0214
202269_x_at	6.3754
202270_at	5.2868
202273_at	8.2115
202274_at	4.4862
202275_at	6.9857
202278_s_at	7.0014
202283_at	9.8604
202284_s_at	6.5399
202285_s_at	5.2227
202286_s_at	3.5994
202287_s_at	5.0617
202288_at	8.4456
202290_at	8.7434
202291_s_at	7.5028
202293_at	6.4222
202294_at	8.1187
202295_s_at	8.6361
202300_at	10.1293
202303_x_at	8.3391
202307_s_at	6.6645
202308_at	6.5487
202312_s_at	5.6845
202314_at	9.307
202316_x_at	7.377
202319_at	6.5677
202323_s_at	6.2039
202324_s_at	8.7324
202327_s_at	6.1716
202328_s_at	7.7809
202330_s_at	7.5612
202334_s_at	10.1261
202338_at	4.4208
202339_at	7.1046
202340_x_at	6.9531
202344_at	8.2693
202346_at	8.3852
202347_s_at	8.5764
202350_s_at	5.7359
202351_at	9.1552
202354_s_at	7.3971
202357_s_at	4.5655
202360_at	8.2492
202366_at	6.3541
202367_at	8.1173
202368_s_at	5.7556
202369_s_at	5.7599
202370_s_at	8.4427
202373_s_at	9.3258
202374_s_at	7.6398
202375_at	6.1434
202377_at	8.5227
202378_s_at	9.0097
202379_s_at	9.3395
202380_s_at	7.7006
202384_s_at	7.0727
202385_s_at	6.2821
202392_s_at	7.8214
202393_s_at	7.7778
202400_s_at	3.2395
202401_s_at	7.3547
202403_s_at	7.0897
202404_s_at	4.4709
202405_at	7.1857
202407_s_at	7.099
202409_at	7.8394
202410_x_at	5.0745
202411_at	8.5293
202415_s_at	8.4918
202416_at	9.6148
202419_at	7.9727
202420_s_at	7.4657
202421_at	7.4294
202423_at	8.9357
202426_s_at	4.9916
202427_s_at	9.7764
202428_x_at	10.9435
202430_s_at	6.9349
202431_s_at	6.0434
202435_s_at	6.8672
202436_s_at	7.2565
202437_s_at	6.6578
202438_x_at	7.6884
202439_s_at	8.475
202441_at	7.2871
202443_x_at	9.5809
202445_s_at	4.3473
202446_s_at	7.0003
202448_s_at	5.4422
202449_s_at	8.7904
202450_s_at	6.0914
202451_at	8.6676
202453_s_at	7.4653
202454_s_at	7.3998
202458_at	6.7882
202459_s_at	7.6641
202462_s_at	7.9884
202464_s_at	9.5003
202465_at	5.5358
202466_at	8.3877
202468_s_at	7.5702
202472_at	7.6657
202473_x_at	6.3314
202476_s_at	6.929
202478_at	8.9625
202479_s_at	7.7677
202481_at	7.9827
202483_s_at	10.0078
202485_s_at	4.9144
202488_s_at	6.3569
202489_s_at	6.3265
202490_at	4.9716
202495_at	8.4226
202496_at	8.5671
202497_x_at	8.0043
202498_s_at	7.6952
202503_s_at	4.1316
202504_at	4.7855
202505_at	9.246
202506_at	8.3792
202510_s_at	5.4647
202514_at	9.2679
202516_s_at	7.9467
202517_at	10.0404
202519_at	5.9125
202527_s_at	7.1186
202530_at	7.9118
202531_at	6.5418
202533_s_at	5.3578
202534_x_at	7.8238
202536_at	8.5259
202538_s_at	8.4746
202539_s_at	8.9318
202540_s_at	8.7675
202543_s_at	7.6913
202545_at	6.2729
202546_at	6.2395
202549_at	5.4378
202551_s_at	9.6519
202552_s_at	6.3679
202555_s_at	8.8327
202558_s_at	7.8851
202564_x_at	9.5934
202565_s_at	6.2863
202568_s_at	8.5001
202569_s_at	8.4308
202570_s_at	5.8232
202571_s_at	6.5368
202574_s_at	7.479
202575_at	6.6393
202577_s_at	8.0211
202581_at	9.5492
202585_s_at	5.7921
202586_at	4.0815
202588_at	5.1328
202589_at	6.6993
202597_at	5.7794
202598_at	9.8412
202599_s_at	9.0088
202600_s_at	9.2381
202601_s_at	7.6721
202604_x_at	6.3885
202605_at	7.4488
202609_at	7.8164
202610_s_at	7.6148
202611_s_at	5.5764
202616_s_at	9.4055
202618_s_at	6.5149
202619_s_at	7.6581
202620_s_at	7.4103
202624_s_at	7.6807
202625_at	5.2921
202626_s_at	5.8089
202627_s_at	5.9112
202631_s_at	7.5168
202634_at	9.8292
202637_s_at	5.2985
202638_s_at	4.5788
202643_s_at	4.5205
202644_s_at	5.7031
202647_s_at	6.6976
202648_at	7.0165
202651_at	8.4131
202653_s_at	9.2962
202656_s_at	7.6537
202660_at	7.088
202661_at	6.0908
202662_s_at	6.8514
202663_at	5.414
202664_at	7.7198
202665_s_at	5.9794
202666_s_at	6.1347
202667_s_at	7.7482
202669_s_at	8.326
202672_s_at	5.5269
202676_x_at	6.8069
202678_at	9.341
202679_at	7.9795
202684_s_at	3.7801
202685_s_at	5.5008
202686_s_at	7.4958
202687_s_at	5.13
202688_at	5.9522
202689_at	8.4583
202694_at	4.6744
202696_at	7.6797
202697_at	6.5655
202699_s_at	5.7049
202700_s_at	5.3062
202701_at	5.7559
202704_at	8.9605
202706_s_at	6.7781
202707_at	4.277
202708_s_at	7.9374
202709_at	7.2568
202711_at	6.0236
202712_s_at	10.4269
202718_at	7.3791
202719_s_at	5.4211
202720_at	7.4803
202721_s_at	7.6883
202722_s_at	7.8256
202723_s_at	6.2696
202724_s_at	7.7588
202726_at	5.1095
202727_s_at	9.1899
202728_s_at	5.7869
202730_s_at	7.673
202731_at	7.4243
202734_at	4.9961
202735_at	6.3354
202740_at	7.5236
202743_at	8.8675
202744_at	7.0907
202746_at	9.7071
202747_s_at	9.5595
202748_at	6.6112
202752_x_at	7.5746
202755_s_at	5.1806
202756_s_at	8.8791
202759_s_at	8.8113
202760_s_at	8.3193
202762_at	9.2216
202764_at	7.8359
202765_s_at	4.8222
202766_s_at	7.0835
202767_at	8.8188
202768_at	5.4453
202769_at	9.5293
202771_at	6.2635
202772_at	8.4902
202775_s_at	7.159
202778_s_at	9.486
202784_s_at	8.2137
202788_at	6.7055
202795_x_at	7.2649
202800_at	11.5648
202803_s_at	4.8704
202807_s_at	8.1399
202808_at	8.3564
202809_s_at	8.6236
202812_at	6.4235
202813_at	8.2985
202815_s_at	8.4815
202816_s_at	6.7219
202817_s_at	6.9378
202818_s_at	7.0708
202819_s_at	6.1734
202820_at	6.4936
202821_s_at	4.863
202822_at	8.2685
202826_at	5.0566
202828_s_at	5.0705
202834_at	10.59
202835_at	6.4808
202837_at	6.0232
202840_at	8.8208
202841_x_at	7.4148
202845_s_at	9.5491
202848_s_at	6.1987
202849_x_at	7.2854
202850_at	9.4317
202851_at	6.8104
202853_s_at	7.0403
202856_s_at	6.0762
202861_at	7.2185
202862_at	6.7305
202863_at	5.3932
202864_s_at	5.2609
202865_at	4.4075
202869_at	6.2312
202870_s_at	3.6668
202871_at	5.996
202873_at	7.6604
202876_s_at	7.8322
202877_s_at	3.2312
202878_s_at	4.5144
202879_s_at	6.936
202880_s_at	7.6133
202881_x_at	6.4825
202883_s_at	6.9509
202884_s_at	6.2225
202885_s_at	5.8504
202886_s_at	6.1851
202887_s_at	9.0604
202888_s_at	5.465
202889_x_at	6.9395
202890_at	9.0684
202891_at	8.9285
202895_s_at	7.0244
202899_s_at	9.9988
2028_s_at	6.1732
202901_x_at	5.6831
202902_s_at	4.8031
202903_at	6.2064
202904_s_at	6.5052
202905_x_at	7.9337
202906_s_at	7.4158
202908_at	8.2783
202909_at	10.4212
202910_s_at	5.6931
202912_at	6.1675
202913_at	8.3541
202914_s_at	6.1718
202915_s_at	9.0328
202917_s_at	5.0985
202921_s_at	9.3097
202923_s_at	8.2793
202924_s_at	4.1533
202925_s_at	5.511
202926_at	9.0551
202930_s_at	10.3253
202932_at	7.3508
202933_s_at	8.3271
202934_at	4.8945
202935_s_at	10.1541
202936_s_at	9.6388
202937_x_at	7.6695
202938_x_at	6.482
202940_at	6.4171
202943_s_at	6.1766
202944_at	5.7127
202945_at	6.3555
202947_s_at	5.5119
202948_at	6.1848
202949_s_at	8.4741
202950_at	7.9542
202951_at	6.3686
202952_s_at	5.1353
202953_at	6.5605
202954_at	5.0944
202955_s_at	7.2423
202957_at	6.0117
202959_at	9.2719
202962_at	6.3804
202964_s_at	7.5202
202968_s_at	4.9692
202969_at	6.3281
202970_at	4.9276
202971_s_at	6.43
202972_s_at	8.6975
202975_s_at	9.9615
202976_s_at	9.6642
202978_s_at	6.7222
202979_s_at	6.4876
202980_s_at	7.2344
202981_x_at	8.9395
202982_s_at	7.6104
202984_s_at	8.4813
202985_s_at	9.6524
202987_at	5.5398
202992_at	5.7438
202993_at	6.8294
202994_s_at	4.873
202995_s_at	5.0334
202996_at	6.6842
202998_s_at	4.7842
202999_s_at	3.9027
203005_at	5.2027
203007_x_at	7.7515
203008_x_at	8.9562
203009_at	4.5278
203010_at	4.7389
203014_x_at	8.0924
203015_s_at	7.3967
203016_s_at	9.1608
203017_s_at	9.2828
203018_s_at	9.5688
203019_x_at	9.0575
203021_at	5.9592
203022_at	6.2179
203026_at	7.2548
203027_s_at	4.8897
203028_s_at	6.0821
203030_s_at	8.1324
203032_s_at	7.0042
203036_s_at	6.9295
203038_at	10.1332
203040_s_at	6.8706
203041_s_at	7.9209
203042_at	8.2248
203044_at	7.6898
203046_s_at	5.1841
203048_s_at	9.1441
203049_s_at	8.5794
203052_at	6.7469
203055_s_at	5.6878
203056_s_at	7.109
203058_s_at	7.133
203059_s_at	4.993
203060_s_at	7.1139
203065_s_at	6.1523
203071_at	7.2972
203072_at	6.4919
203074_at	5.4715
203078_at	6.8405
203079_s_at	8.655
203080_s_at	8.0124
203082_at	7.8376
203083_at	8.7064
203085_s_at	5.2067
203088_at	7.1067
203091_at	7.7178
203096_s_at	9.9773
203098_at	6.8201
203099_s_at	6.2061
203104_at	7.5502
203105_s_at	8.9876
203106_s_at	7.0982
203109_at	10.3309
203111_s_at	7.0741
203112_s_at	7.9344
203115_at	6.6589
203119_at	7.0353
203120_at	9.4249
203124_s_at	9.5643
203125_x_at	6.4325
203126_at	5.24
203127_s_at	6.2671
203128_at	7.6324
203129_s_at	11.1624
203131_at	8.8583
203132_at	8.2282
203133_at	9.6042
203134_at	6.9754
203136_at	9.873
203143_s_at	4.2875
203145_at	6.2019
203147_s_at	6.2745
203148_s_at	6.1402
203153_at	9.7468
203154_s_at	6.7122
203158_s_at	9.3881
203159_at	11.2872
203161_s_at	4.2629
203162_s_at	9.1813
203165_s_at	6.0996
203167_at	5.7444
203168_at	5.579
203169_at	8.3596
203170_at	4.5195
203171_s_at	6.6896
203175_at	7.8233
203176_s_at	7.0858
203178_at	10.8431
203180_at	7.2156
203185_at	8.4858
203186_s_at	5.4183
203187_at	8.183
203193_at	6.0743
203194_s_at	5.6369
203195_s_at	6.4258
203196_at	5.1594
203199_s_at	6.7793
203201_at	5.5758
203202_at	7.6088
203205_at	7.8434
203209_at	6.31
203210_s_at	5.1704
203213_at	4.4863
203214_x_at	5.2282
203215_s_at	7.8962
203216_s_at	8.3168
203217_s_at	9.8151
203218_at	9.3195
203219_s_at	4.8392
203220_s_at	6.6456
203223_at	7.0898
203224_at	10.0843
203227_s_at	8.5934
203228_at	7.9018
203231_s_at	9.4972
203233_at	5.886
203234_at	7.294
203238_s_at	6.9551
203239_s_at	5.9077
203240_at	4.6549
203241_at	8.0049
203242_s_at	6.8574
203243_s_at	8.8579
203247_s_at	8.9013
203248_at	6.2085
203249_at	9.2036
203253_s_at	7.4644
203254_s_at	6.5815
203255_at	8.5522
203263_s_at	7.244
203265_s_at	8.3247
203268_s_at	6.6809
203269_at	7.7529
203270_at	5.621
203274_at	9.7671
203275_at	7.5783
203276_at	4.7456
203278_s_at	7.3926
203279_at	7.5214
203280_at	7.6199
203284_s_at	7.9889
203285_s_at	7.9031
203287_at	5.7033
203288_at	6.6748
203289_s_at	7.3772
203293_s_at	6.3215
203295_s_at	10.9323
203296_s_at	11.4471
203297_s_at	8.3981
203300_x_at	9.7545
203304_at	7.3561
203305_at	5.5217
203308_x_at	6.4972
203310_at	8.8119
203311_s_at	7.63
203313_s_at	5.9648
203314_at	7.9417
203318_s_at	9.7944
203319_s_at	8.5615
203321_s_at	7.7718
203322_at	8.0243
203324_s_at	6.8557
203327_at	6.5926
203330_s_at	5.9092
203331_s_at	5.2465
203332_s_at	6.1944
203335_at	9.2537
203336_s_at	9.4964
203337_x_at	7.7276
203338_at	9.5113
203342_at	7.7807
203345_s_at	8.4155
203346_s_at	8.0989
203347_s_at	5.5811
203348_s_at	8.5571
203349_s_at	8.9805
203354_s_at	10.3553
203355_s_at	10.6533
203357_s_at	6.8069
203358_s_at	3.5932
203359_s_at	6.1751
203360_s_at	5.038
203361_s_at	5.0824
203365_s_at	6.2494
203367_at	8.1064
203370_s_at	5.7843
203372_s_at	4.836
203374_s_at	7.7237
203377_s_at	6.9887
203378_at	7.2596
203379_at	6.1421
203381_s_at	9.9046
203382_s_at	10.9256
203384_s_at	7.2438
203387_s_at	7.4926
203388_at	7.9732
203390_s_at	9.6159
203392_s_at	10.44
203394_s_at	7.1345
203395_s_at	7.1215
203397_s_at	5.0782
203399_x_at	4.6974
203400_s_at	10.1029
203401_at	8.5884
203407_at	8.5596
203408_s_at	11.2607
203409_at	5.9376
203412_at	7.7447
203416_at	7.5958
203417_at	5.5704
203418_at	3.4425
203421_at	6.9741
203422_at	5.4972
203423_at	7.8689
203426_s_at	5.3499
203430_at	7.8571
203433_at	5.8818
203439_s_at	5.5649
203441_s_at	7.4884
203442_x_at	6.2523
203443_at	5.6883
203444_s_at	5.2024
203445_s_at	9.1334
203447_at	7.5879
203448_s_at	9.2245
203451_at	5.6353
203454_s_at	8.6647
203455_s_at	9.7725
203458_at	6.9925
203460_s_at	8.765
203463_s_at	6.9367
203464_s_at	7.5579
203466_at	8.2911
203468_at	8.127
203469_s_at	6.6646
203470_s_at	4.8055
203471_s_at	5.2987
203473_at	6.856
203474_at	4.3638
203475_at	4.4849
203476_at	9.344
203479_s_at	4.8152
203480_s_at	9.2464
203481_at	5.9029
203482_at	7.4763
203486_s_at	8.4407
203487_s_at	7.1869
203492_x_at	6.9622
203493_s_at	6.4494
203494_s_at	7.6203
203495_at	5.8352
203496_s_at	6.5382
203497_at	8.1389
203499_at	4.8487
203500_at	7.3018
203501_at	6.9565
203504_s_at	6.4234
203505_at	7.7547
203508_at	5.4858
203509_at	11.2901
203510_at	8.0033
203513_at	8.6115
203514_at	4.8065
203524_s_at	7.109
203526_s_at	9.0006
203527_s_at	8.6847
203532_x_at	6.5788
203533_s_at	9.6597
203539_s_at	6.4092
203540_at	12.1004
203541_s_at	5.7355
203542_s_at	9.3581
203543_s_at	9.2449
203547_at	5.4927
203548_s_at	8.3331
203549_s_at	8.6197
203552_at	7.4549
203553_s_at	6.8103
203554_x_at	7.54
203556_at	8.2252
203557_s_at	7.6345
203558_at	5.9472
203561_at	4.6989
203563_at	8.1155
203564_at	6.9881
203565_s_at	7.1434
203568_s_at	5.0989
203570_at	5.0814
203571_s_at	9.1689
203572_s_at	8.6136
203574_at	7.8226
203576_at	7.4489
203577_at	7.0048
203578_s_at	5.247
203579_s_at	5.4607
203580_s_at	6.6786
203588_s_at	5.8802
203590_at	10.8758
203593_at	6.1491
203596_s_at	7.6704
203603_s_at	8.6553
203604_at	5.3222
203609_s_at	6.7215
203610_s_at	5.2112
203612_at	7.0728
203613_s_at	10.4962
203623_at	5.5682
203625_x_at	6.4543
203627_at	7.7482
203628_at	8.9885
203631_s_at	7.4656
203632_s_at	10.9066
203633_at	8.5498
203636_at	7.3811
203637_s_at	8.3293
203638_s_at	9.4944
203639_s_at	7.4198
203641_s_at	5.0745
203642_s_at	7.6413
203643_at	5.6568
203644_s_at	6.1724
203645_s_at	4.242
203646_at	8.1376
203650_at	6.1638
203651_at	7.9283
203653_s_at	6.7247
203654_s_at	7.7872
203658_at	7.0074
203662_s_at	8.675
203664_s_at	6.4094
203665_at	6.4271
203666_at	5.6787
203668_at	8.035
203670_at	6.0787
203672_x_at	7.9157
203673_at	4.7008
203676_at	5.7274
203677_s_at	6.7035
203678_at	8.8131
203683_s_at	6.7491
203685_at	8.2261
203688_at	7.5714
203691_at	5.0023
203692_s_at	6.6116
203693_s_at	7.8748
203697_at	7.6362
203698_s_at	6.5334
203699_s_at	7.1193
203700_s_at	7.5506
203703_s_at	4.2735
203704_s_at	6.284
203705_s_at	4.5407
203706_s_at	6.0905
203713_s_at	4.5582
203717_at	5.4357
203722_at	6.7564
203723_at	9.1451
203728_at	5.6289
203729_at	6.1504
203731_s_at	5.3767
203735_x_at	7.2356
203736_s_at	6.483
203739_at	5.4086
203741_s_at	6.671
203742_s_at	7.0323
203743_s_at	7.1598
203746_s_at	7.5112
203748_x_at	7.4524
203749_s_at	6.3923
203750_s_at	6.561
203751_x_at	7.589
203753_at	10.9043
203755_at	4.4614
203756_at	8.0108
203758_at	7.5994
203759_at	5.386
203760_s_at	4.4109
203761_at	6.5702
203766_s_at	4.2661
203768_s_at	6.7805
203770_s_at	4.76
203771_s_at	7.1333
203774_at	7.2258
203775_at	6.5709
203777_s_at	5.3685
203778_at	6.2947
203783_x_at	4.3767
203785_s_at	6.2792
203786_s_at	9.9506
203789_s_at	6.9751
203790_s_at	9.0154
203791_at	8.8244
203792_x_at	7.1721
203795_s_at	7.5129
203796_s_at	8.2439
203799_at	6.799
203803_at	8.0285
203804_s_at	9.3852
203805_s_at	4.3886
203806_s_at	4.6683
203808_at	4.4512
203810_at	8.8989
203811_s_at	8.1741
203821_at	6.4043
203822_s_at	7.2562
203824_at	4.7638
203828_s_at	5.437
203829_at	7.4947
203830_at	7.0127
203835_at	6.0653
203836_s_at	9.1731
203838_s_at	3.5962
203841_x_at	8.372
203842_s_at	6.5718
203843_at	8.0856
203844_at	4.9759
203845_at	8.9535
203848_at	7.3461
203849_s_at	9.2086
203852_s_at	8.212
203853_s_at	8.939
203854_at	4.7906
203856_at	8.2346
203866_at	5.2791
203867_s_at	4.866
203868_s_at	5.5812
203872_at	5.7121
203873_at	5.2628
203878_s_at	4.7748
203879_at	7.0851
203881_s_at	9.0304
203882_at	9.7058
203886_s_at	5.3313
203890_s_at	7.452
203892_at	4.6348
203894_at	9.6129
203896_s_at	6.0525
203898_at	7.4593
203903_s_at	7.6159
203904_x_at	6.7749
203907_s_at	9.3677
203908_at	9.7799
203910_at	8.0871
203914_x_at	6.2072
203915_at	4.6553
203917_at	9.3409
203918_at	5.2783
203920_at	6.7463
203921_at	8.9576
203922_s_at	6.262
203923_s_at	6.41
203926_x_at	9.5333
203930_s_at	7.4913
203931_s_at	8.451
203932_at	6.2916
203933_at	7.7689
203934_at	6.6084
203936_s_at	6.2042
203939_at	7.6208
203940_s_at	6.5704
203942_s_at	7.9444
203946_s_at	7.4535
203948_s_at	5.3576
203949_at	5.6774
203950_s_at	8.7156
203951_at	5.1863
203956_at	7.568
203957_at	6.1244
203958_s_at	4.9442
203961_at	10.7324
203963_at	5.8892
203964_at	6.3917
203967_at	4.8782
203968_s_at	4.8062
203969_at	5.0571
203971_at	6.3588
203973_s_at	9.5485
203974_at	7.9707
203975_s_at	6.0013
203977_at	4.8716
203978_at	6.7295
203979_at	7.4351
203981_s_at	6.7182
203986_at	6.5844
203987_at	6.0518
203988_s_at	8.8853
203989_x_at	5.3848
203990_s_at	5.106
203991_s_at	6.1428
203992_s_at	6.5976
203995_at	6.8094
204004_at	6.7578
204005_s_at	4.8911
204007_at	4.1507
204010_s_at	5.8092
204013_s_at	6.2105
204014_at	6.3403
204017_at	4.8768
204018_x_at	10.0662
204020_at	10.83
204021_s_at	8.6815
204022_at	7.6428
204025_s_at	6.963
204027_s_at	5.9726
204028_s_at	10.0077
204032_at	6.914
204033_at	6.2293
204034_at	7.4074
204035_at	10.3578
204036_at	9.2298
204037_at	8.8823
204038_s_at	7.7196
204039_at	6.4236
204043_at	6.0869
204044_at	6.0619
204046_at	6.0676
204047_s_at	5.7372
204048_s_at	7.9153
204049_s_at	8.0987
204051_s_at	4.6418
204052_s_at	4.4232
204053_x_at	7.8409
204060_s_at	5.9883
204061_at	5.8074
204064_at	7.8742
204066_s_at	9.5384
204067_at	8.0828
204068_at	6.1371
204069_at	7.0559
204070_at	7.274
204071_s_at	7.5758
204073_s_at	8.3397
204075_s_at	6.4308
204076_at	10.0235
204077_x_at	7.0031
204078_at	5.291
204080_at	6.7723
204082_at	6.5041
204083_s_at	5.9412
204085_s_at	6.0343
204086_at	5.0384
204087_s_at	7.6655
204088_at	6.4607
204090_at	8.1539
204091_at	8.2449
204092_s_at	5.3736
204095_s_at	4.4772
204097_s_at	8.2483
204100_at	8.0899
204103_at	4.7693
204108_at	6.6825
204109_s_at	5.1815
204112_s_at	7.8505
204113_at	5.6553
204114_at	4.4707
204115_at	8.4344
204116_at	6.756
204118_at	4.9144
204120_s_at	5.3742
204121_at	7.3353
204122_at	7.1391
204123_at	6.2191
204127_at	6.9621
204128_s_at	4.9936
204130_at	4.8879
204131_s_at	9.9982
204132_s_at	8.6372
204137_at	8.2213
204138_s_at	4.9421
